中央台,#genre#
CCTV12,http://117.60.104.244:5678/rtp/239.49.1.12:6000
CCTV13,http://117.60.104.244:5678/rtp/239.49.1.13:6000
CCTV14,http://117.60.104.244:5678/rtp/239.49.1.14:6000
CCTV15,http://117.60.104.244:5678/rtp/239.49.1.15:6000
CCTV17,http://117.60.104.244:5678/rtp/239.49.1.7:6000
CCTV电视指南,http://117.60.104.244:5678/rtp/239.49.1.60:6000
CCTV风云足球,http://117.60.104.244:5678/rtp/239.49.1.61:6000
CCTV高尔夫网球,http://117.60.104.244:5678/rtp/239.49.1.62:6000
CCTV世界地理,http://117.60.104.244:5678/rtp/239.49.1.63:6000
CCTV兵器科技,http://117.60.104.244:5678/rtp/239.49.1.64:6000
CCTV风云剧场,http://117.60.104.244:5678/rtp/239.49.1.65:6000
CCTV文化精品,http://117.60.104.244:5678/rtp/239.49.1.66:6000
CCTV怀旧剧场,http://117.60.104.244:5678/rtp/239.49.1.67:6000
CCTV风云音乐,http://117.60.104.244:5678/rtp/239.49.1.68:6000
CCTV女性时尚,http://117.60.104.244:5678/rtp/239.49.1.69:6000
CCTV第一剧场,http://117.60.104.244:5678/rtp/239.49.1.226:6000
江苏卫视,http://117.60.104.244:5678/rtp/239.49.1.16:6000
东方卫视,http://117.60.104.244:5678/rtp/239.49.1.32:6000
北京卫视,http://117.60.104.244:5678/rtp/239.49.1.33:6000
浙江卫视,http://117.60.104.244:5678/rtp/239.49.1.34:6000
辽宁卫视,http://117.60.104.244:5678/rtp/239.49.1.35:6000
安徽卫视,http://117.60.104.244:5678/rtp/239.49.1.36:6000
山东卫视,http://117.60.104.244:5678/rtp/239.49.1.37:6000
湖南卫视,http://117.60.104.244:5678/rtp/239.49.1.38:6000
广东卫视,http://117.60.104.244:5678/rtp/239.49.1.39:6000
广西卫视,http://117.60.104.244:5678/rtp/239.49.1.40:6000
海南卫视,http://117.60.104.244:5678/rtp/239.49.1.41:6000
重庆卫视,http://117.60.104.244:5678/rtp/239.49.1.42:6000
四川卫视,http://117.60.104.244:5678/rtp/239.49.1.43:6000
河南卫视,http://117.60.104.244:5678/rtp/239.49.1.44:6000
东南卫视,http://117.60.104.244:5678/rtp/239.49.1.45:6000
天津卫视,http://117.60.104.244:5678/rtp/239.49.1.46:6000
江西卫视,http://117.60.104.244:5678/rtp/239.49.1.47:6000
湖北卫视,http://117.60.104.244:5678/rtp/239.49.1.48:6000
吉林卫视,http://117.60.104.244:5678/rtp/239.49.1.49:6000
黑龙江卫视,http://117.60.104.244:5678/rtp/239.49.1.50:6000
青海卫视,http://117.60.104.244:5678/rtp/239.49.1.31:6000
山西卫视,http://117.60.104.244:5678/rtp/239.49.1.51:6000
贵州卫视,http://117.60.104.244:5678/rtp/239.49.1.52:6000
青海卫视,http://117.60.104.244:5678/rtp/239.49.1.53:6000
深圳卫视,http://117.60.104.244:5678/rtp/239.49.1.59:6000
云南卫视,http://117.60.104.244:5678/rtp/239.49.1.235:6000
河北卫视,http://117.60.104.244:5678/rtp/239.49.1.236:6000
宁夏卫视,http://117.60.104.244:5678/rtp/239.49.1.237:6000
甘肃卫视,http://117.60.104.244:5678/rtp/239.49.1.238:6000
新疆卫视,http://117.60.104.244:5678/rtp/239.49.1.239:6000
内蒙古卫视,http://117.60.104.244:5678/rtp/239.49.1.240:6000
陕西卫视,http://117.60.104.244:5678/rtp/239.49.1.248:6000
南方卫视,http://117.60.104.244:5678/rtp/239.49.1.249:6000
西藏卫视,http://117.60.104.244:5678/rtp/239.49.1.139:6000
中教一台,http://117.60.104.244:5678/rtp/239.49.1.54:6000
中教二台,http://117.60.104.244:5678/rtp/239.49.1.55:6000
中教四台,http://117.60.104.244:5678/rtp/239.49.1.56:6000
中国天气,http://117.60.104.244:5678/rtp/239.49.1.58:6000
第一财经,http://117.60.104.244:5678/rtp/239.49.1.168:6000
金色频道,http://117.60.104.244:5678/rtp/239.49.1.169:6000
都市剧场,http://117.60.104.244:5678/rtp/239.49.1.170:6000
动漫秀场,http://117.60.104.244:5678/rtp/239.49.1.171:6000
幸福彩,http://117.60.104.244:5678/rtp/239.49.1.172:6000
全纪实,http://117.60.104.244:5678/rtp/239.49.1.173:6000
法治天地,http://117.60.104.244:5678/rtp/239.49.1.174:6000
七彩戏剧,http://117.60.104.244:5678/rtp/239.49.1.175:6000
游戏风云,http://117.60.104.244:5678/rtp/239.49.1.177:6000
极速汽车,http://117.60.104.244:5678/rtp/239.49.1.178:6000
魅力足球,http://117.60.104.244:5678/rtp/239.49.1.179:6000
劲爆体育,http://117.60.104.244:5678/rtp/239.49.1.180:6000
生活时尚,http://117.60.104.244:5678/rtp/239.49.1.181:6000
东方财经,http://117.60.104.244:5678/rtp/239.49.1.182:6000
电子竞技,http://117.60.104.244:5678/rtp/239.49.1.193:6000
华语影院,http://117.60.104.244:5678/rtp/239.49.1.196:6000
星光影院,http://117.60.104.244:5678/rtp/239.49.1.197:6000
热门剧场,http://117.60.104.244:5678/rtp/239.49.1.198:6000
第一财经,http://117.60.104.244:5678/rtp/239.49.1.199:6000
港剧风云,http://117.60.104.244:5678/rtp/239.49.1.201:6000
青春动漫,http://117.60.104.244:5678/rtp/239.49.1.212:6000
宝宝动画,http://117.60.104.244:5678/rtp/239.49.1.213:6000
书画频道,http://117.60.104.244:5678/rtp/239.49.1.227:6000
全球大片,http://117.60.104.244:5678/rtp/239.49.1.118:6000
汽车世界,http://117.60.104.244:5678/rtp/239.49.1.119:6000
戏曲精选,http://117.60.104.244:5678/rtp/239.49.1.120:6000
百变课堂,http://117.60.104.244:5678/rtp/239.49.1.121:6000
谍战剧场,http://117.60.104.244:5678/rtp/239.49.1.122:6000
先锋乒羽,http://117.60.104.244:5678/rtp/239.49.1.233:6000

江苏城市,http://117.60.104.244:5678/rtp/239.49.1.17:6000
江苏综艺,http://117.60.104.244:5678/rtp/239.49.1.18:6000
江苏体育,http://117.60.104.244:5678/rtp/239.49.1.19:6000
江苏影视,http://117.60.104.244:5678/rtp/239.49.1.20:6000
江苏卡通,http://117.60.104.244:5678/rtp/239.49.1.21:6000
江苏公共,http://117.60.104.244:5678/rtp/239.49.1.22:6000
江苏国际,http://117.60.104.244:5678/rtp/239.49.1.23:6000
江苏购物,http://117.60.104.244:5678/rtp/239.49.1.24:6000
江苏教育,http://117.60.104.244:5678/rtp/239.49.1.25:6000
江苏靓妆,http://117.60.104.244:5678/rtp/239.49.1.26:6000
南京新闻,http://117.60.104.244:5678/rtp/239.49.9.3:6000
南京十八,http://117.60.104.244:5678/rtp/239.49.9.4:6000
南京科教,http://117.60.104.244:5678/rtp/239.49.1.27:6000
南京生活,http://117.60.104.244:5678/rtp/239.49.1.28:6000
南京十八,http://117.60.104.244:5678/rtp/239.49.1.157:6000
南京新闻,http://117.60.104.244:5678/rtp/239.49.1.158:6000
南京信息,http://117.60.104.244:5678/rtp/239.49.8.223:6000
南京影视,http://117.60.104.244:5678/rtp/239.49.8.228:6000
南京娱乐,http://117.60.104.244:5678/rtp/239.49.8.229:6000
南京少儿,http://117.60.104.244:5678/rtp/239.49.8.230:6000
江苏学习,http://117.60.104.244:5678/rtp/239.49.1.124:6000
苏州生活,http://117.60.104.244:5678/rtp/239.49.8.194:6000


安徽组播,#genre#
CCTV1,http://117.64.102.177:4022/rtp/238.1.78.166:7200
CCTV2,http://117.64.102.177:4022/rtp/238.1.78.235:7752
CCTV3,http://117.64.102.177:4022/rtp/238.1.78.170:7232
CCTV4,http://117.64.102.177:4022/rtp/238.1.78.236:7760
CCTV5,http://117.64.102.177:4022/rtp/238.1.78.171:7240
CCTV5+,http://117.64.102.177:4022/rtp/238.1.78.237:7768
CCTV6,http://117.64.102.177:4022/rtp/238.1.78.172:7248
CCTV7,http://117.64.102.177:4022/rtp/238.1.78.239:7784
CCTV8,http://117.64.102.177:4022/rtp/238.1.78.173:7256
CCTV9,http://117.64.102.177:4022/rtp/238.1.78.240:7792
CCTV10,http://117.64.102.177:4022/rtp/238.1.78.241:7800
CCTV11,http://117.64.102.177:4022/rtp/238.1.78.206:7502
CCTV12,http://117.64.102.177:4022/rtp/238.1.78.242:7808
CCTV13,http://117.64.102.177:4022/rtp/238.1.79.35:4392
CCTV14,http://117.64.102.177:4022/rtp/238.1.78.243:7816
CCTV15,http://117.64.102.177:4022/rtp/238.1.78.222:7648
CCTV17,http://117.64.102.177:4022/rtp/238.1.78.178:7296
CGTN,http://117.64.102.177:4022/rtp/238.1.78.50:6272
CCTV电视指南,http://117.64.102.177:4022/rtp/238.1.79.53:4560
CCTV央视文化精品,http://117.64.102.177:4022/rtp/238.1.79.54:4568
CCTV女性时尚,http://117.64.102.177:4022/rtp/238.1.79.55:4576
CCTV兵器科技,http://117.64.102.177:4022/rtp/238.1.79.56:4584
CCTV风云足球,http://117.64.102.177:4022/rtp/238.1.79.57:4592
CCTV世界地理,http://117.64.102.177:4022/rtp/238.1.79.60:4616
CCTV怀旧剧场,http://117.64.102.177:4022/rtp/238.1.79.61:4624
CCTV风云剧场,http://117.64.102.177:4022/rtp/238.1.79.62:4632
CCTV第一剧场,http://117.64.102.177:4022/rtp/238.1.79.63:4640
CCTV风云音乐,http://117.64.102.177:4022/rtp/238.1.79.64:4648
CCTV高尔夫网球,http://117.64.102.177:4022/rtp/238.1.79.58:4600
CCTV央视台球,http://117.64.102.177:4022/rtp/238.1.79.59:4608
北京卫视,http://117.64.102.177:4022/rtp/238.1.78.162:7168
江苏卫视,http://117.64.102.177:4022/rtp/238.1.78.165:7192
浙江卫视,http://117.64.102.177:4022/rtp/238.1.78.164:7184
东方卫视,http://117.64.102.177:4022/rtp/238.1.78.163:7176
湖南卫视,http://117.64.102.177:4022/rtp/238.1.78.160:7152
广东卫视,http://117.64.102.177:4022/rtp/238.1.78.161:7160
河南卫视,http://117.64.102.177:4022/rtp/238.1.79.65:4632
天津卫视,http://117.64.102.177:4022/rtp/238.1.78.20:6088
重庆卫视,http://117.64.102.177:4022/rtp/238.1.78.31:6176
安徽卫视,http://117.64.102.177:4022/rtp/238.1.78.150:7072
安徽卫视,http://117.64.102.177:4022/rtp/238.1.79.27:4328
黑龙江卫视,http://117.64.102.177:4022/rtp/238.1.78.159:7144
吉林卫视,http://117.64.102.177:4022/rtp/238.1.79.48:4496
辽宁卫视,http://117.64.102.177:4022/rtp/238.1.78.21:6096
东南卫视,http://117.64.102.177:4022/rtp/238.1.78.22:6104
四川卫视,http://117.64.102.177:4022/rtp/238.1.78.30:6168
江西卫视,http://117.64.102.177:4022/rtp/238.1.78.26:6136
海南卫视,http://117.64.102.177:4022/rtp/238.1.79.49:4504
湖北卫视,http://117.64.102.177:4022/rtp/238.1.78.168:7216
贵州卫视,http://117.64.102.177:4022/rtp/238.1.78.244:7824
河北卫视,http://117.64.102.177:4022/rtp/238.1.78.245:7832
山东卫视,http://117.64.102.177:4022/rtp/238.1.78.169:7224
甘肃卫视,http://117.64.102.177:4022/rtp/238.1.79.36:4400
陕西卫视,http://117.64.102.177:4022/rtp/238.1.78.88:6576
云南卫视,http://117.64.102.177:4022/rtp/238.1.78.89:6584
山西卫视,http://117.64.102.177:4022/rtp/238.1.78.95:6632
青海卫视,http://117.64.102.177:4022/rtp/238.1.78.102:6688
广西卫视,http://117.64.102.177:4022/rtp/238.1.78.70:6432
内蒙古卫视,http://117.64.102.177:4022/rtp/238.1.78.103:6696
宁夏卫视,http://117.64.102.177:4022/rtp/238.1.78.109:6744
新疆卫视,http://117.64.102.177:4022/rtp/238.1.78.110:6752
西藏卫视,http://117.64.102.177:4022/rtp/238.1.78.101:6680
深圳卫视,http://117.64.102.177:4022/rtp/238.1.78.156:7120
兵团卫视,http://117.64.102.177:4022/rtp/238.1.78.104:6704
三沙卫视,http://117.64.102.177:4022/rtp/238.1.78.27:6144
厦门卫视,http://117.64.102.177:4022/rtp/238.1.78.246:7840
中国教育CETV1,http://117.64.102.177:4022/rtp/238.1.78.158:7136
中国教育CETV2,http://117.64.102.177:4022/rtp/238.1.78.106:6720
空中课堂CETV4,http://117.64.102.177:4022/rtp/238.1.78.107:6728
全纪实,http://117.64.102.177:4022/rtp/238.1.78.151:7080
纪实人文,http://117.64.102.177:4022/rtp/238.1.78.153:7096
动漫秀场,http://117.64.102.177:4022/rtp/238.1.78.154:7104
金鹰纪实,http://117.64.102.177:4022/rtp/238.1.79.9:4184
茶频道,http://117.64.102.177:4022/rtp/238.1.79.30:4352
快乐垂钓,http://117.64.102.177:4022/rtp/238.1.79.31:4360
生活时尚,http://117.64.102.177:4022/rtp/238.1.78.155:7112
卡酷少儿,http://117.64.102.177:4022/rtp/238.1.78.97:6648
哈哈炫动,http://117.64.102.177:4022/rtp/238.1.78.82:6528
金鹰卡通,http://117.64.102.177:4022/rtp/238.1.78.100:6672
东方财经浦东,http://117.64.102.177:4022/rtp/238.1.78.73:6456
都市剧场,http://117.64.102.177:4022/rtp/238.1.78.74:6464
金色频道,http://117.64.102.177:4022/rtp/238.1.78.76:6480
游戏风云,http://117.64.102.177:4022/rtp/238.1.78.81:6520
法治天地,http://117.64.102.177:4022/rtp/238.1.78.84:6544
七彩戏剧,http://117.64.102.177:4022/rtp/238.1.78.85:6552
安徽经济生活,http://117.64.102.177:4022/rtp/238.1.79.44:4464
安徽影视频道,http://117.64.102.177:4022/rtp/238.1.79.42:4448
安徽公共频道,http://117.64.102.177:4022/rtp/238.1.79.43:4456
安徽综艺体育,http://117.64.102.177:4022/rtp/238.1.79.41:4440
安徽农业科教,http://117.64.102.177:4022/rtp/238.1.79.40:4432
安徽人物频道,http://117.64.102.177:4022/rtp/238.1.79.45:4472
安徽国际频道,http://117.64.102.177:4022/rtp/238.1.78.61:6360
安徽导视频道,http://117.64.102.177:4022/rtp/238.1.79.66:4664
海豚生活,http://117.64.102.177:4022/rtp/238.1.79.50:4512
海豚少儿,http://117.64.102.177:4022/rtp/238.1.79.32:4368
海豚健康,http://117.64.102.177:4022/rtp/238.1.79.33:4376
海豚影视,http://117.64.102.177:4022/rtp/238.1.79.34:4384




湖北组播,#genre#
CCTV1,http://59.174.87.80:8118/rtp/239.254.96.96:8550
CCTV2,http://59.174.87.80:8118/rtp/239.69.1.102:10250
CCTV3,http://59.174.87.80:8118/rtp/239.69.1.122:10370
CCTV4,http://59.174.87.80:8118/rtp/239.69.1.138:10466
CCTV5,http://59.174.87.80:8118/rtp/239.69.1.123:10376
CCTV5+,http://59.174.87.80:8118/rtp/239.254.96.234:9484
CCTV6,http://59.174.87.80:8118/rtp/239.69.1.124:10382
CCTV7,http://59.174.87.80:8118/rtp/239.69.1.103:10256
CCTV8,http://59.174.87.80:8118/rtp/239.69.1.125:10388
CCTV9,http://59.174.87.80:8118/rtp/239.69.1.104:10262
CCTV10,http://59.174.87.80:8118/rtp/239.69.1.105:10268
CCTV11,http://59.174.87.80:8118/rtp/239.69.1.154:10560
CCTV12,http://59.174.87.80:8118/rtp/239.69.1.106:10274
CCTV13,http://59.174.87.80:8118/rtp/239.254.96.161:9040
CCTV14,http://59.174.87.80:8118/rtp/239.69.1.107:10280
CCTV15,http://59.174.87.80:8118/rtp/239.69.1.155:10566
CCTV16,http://59.174.87.80:8118/rtp/239.69.1.247:11124
CCTV17,http://59.174.87.80:8118/rtp/239.69.1.152:10548
CCTV16-4K,http://59.174.87.80:8118/rtp/239.69.1.249:11136
CHC高清电影,http://59.174.87.80:8118/rtp/239.69.1.241:11088
CHC动作电影,http://59.174.87.80:8118/rtp/239.69.1.242:11094
CHC家庭影院,http://59.174.87.80:8118/rtp/239.69.1.243:11100
CCTV第一剧场,http://59.174.87.80:8118/rtp/239.69.1.74:10084
CCTV兵器科技,http://59.174.87.80:8118/rtp/239.69.1.79:10114
CCTV风云足球,http://59.174.87.80:8118/rtp/239.69.1.81:10126
CCTV高尔夫网球,http://59.174.87.80:8118/rtp/239.69.1.83:10138
CCTV世界地理,http://59.174.87.80:8118/rtp/239.69.1.91:10186
CCTV央视台球,http://59.174.87.80:8118/rtp/239.69.1.98:10224
广东卫视,http://59.174.87.80:8118/rtp/239.254.96.140:8914
北京卫视,http://59.174.87.80:8118/rtp/239.254.96.141:8920
东方卫视,http://59.174.87.80:8118/rtp/239.254.96.142:8926
浙江卫视,http://59.174.87.80:8118/rtp/239.254.96.143:8932
江苏卫视,http://59.174.87.80:8118/rtp/239.254.96.144:8938
湖南卫视,http://59.174.87.80:8118/rtp/239.254.96.139:8908
湖北卫视,http://59.174.87.80:8118/rtp/239.254.96.115:8664
河北卫视,http://59.174.87.80:8118/rtp/239.254.96.113:9616
深圳卫视,http://59.174.87.80:8118/rtp/239.254.96.137:8896
黑龙江卫视,http://59.174.87.80:8118/rtp/239.254.96.138:8902
天津卫视,http://59.174.87.80:8118/rtp/239.69.1.68:10048
山东卫视,http://59.174.87.80:8118/rtp/239.69.1.69:10054
安徽卫视,http://59.174.87.80:8118/rtp/239.69.1.70:10060
辽宁卫视,http://59.174.87.80:8118/rtp/239.69.1.71:10066
东南卫视,http://59.174.87.80:8118/rtp/239.69.1.108:10286
江西卫视,http://59.174.87.80:8118/rtp/239.69.1.126:10394
重庆卫视,http://59.174.87.80:8118/rtp/239.69.1.149:10530
贵州卫视,http://59.174.87.80:8118/rtp/239.69.1.150:10536
海南卫视,http://59.174.87.80:8118/rtp/239.69.1.151:10542
河南卫视,http://59.174.87.80:8118/rtp/239.69.1.168:10644
四川卫视,http://59.174.87.80:8118/rtp/239.69.1.169:10650
广西卫视,http://59.174.87.80:8118/rtp/239.69.1.191:10788
吉林卫视,http://59.174.87.80:8118/rtp/239.69.1.212:10914
武汉一台新闻综合,http://59.174.87.80:8118/rtp/239.69.1.145:10506
武汉二台电视剧,http://59.174.87.80:8118/rtp/239.69.1.146:10512
武汉三台科技生活,http://59.174.87.80:8118/rtp/239.69.1.251:11148
武汉四台经济,http://59.174.87.80:8118/rtp/239.69.1.35:9850
武汉五台文体,http://59.174.87.80:8118/rtp/239.69.1.147:10518
武汉六台外语,http://59.174.87.80:8118/rtp/239.69.1.36:9856
武汉教育,http://59.174.87.80:8118/rtp/239.69.1.60:9994
蔡甸综合,http://59.174.87.80:8118/rtp/239.69.1.245:11112
阳新综合,http://59.174.87.80:8118/rtp/239.69.1.34:9844
房县综合,http://59.174.87.80:8118/rtp/239.69.1.192:10794
卡酷少儿,http://59.174.87.80:8118/rtp/239.69.1.193:10800
梨园频道,http://59.174.87.80:8118/rtp/239.69.1.33:9838
武术世界,http://59.174.87.80:8118/rtp/239.69.1.47:9922
快乐垂钓,http://59.174.87.80:8118/rtp/239.69.1.142:10488
茶频道,http://59.174.87.80:8118/rtp/239.69.1.144:10500
金鹰卡通,http://59.174.87.80:8118/rtp/239.69.1.248:11130
金鹰纪实,http://59.174.87.80:8118/rtp/239.69.1.109:10292
CCTV5+,http://59.174.87.80:8118/rtp/239.69.1.12:9712
河北卫视,http://59.174.87.80:8118/rtp/239.69.1.157:10578
东方卫视,http://59.174.87.80:8118/rtp/239.69.1.173:10674
江苏卫视,http://59.174.87.80:8118/rtp/239.69.1.174:10680







山东组播,#genre#
CCTV1,http://144.255.40.31:4022/udp/239.21.1.120:5002
CCTV2,http://144.255.40.31:4022/udp/239.21.1.151:5002
CCTV3,http://144.255.40.31:4022/udp/239.21.2.45:5002
CCTV4,http://144.255.40.31:4022/udp/239.21.1.154:5002
CCTV5,http://144.255.40.31:4022/udp/239.21.2.46:5002
CCTV5+,http://144.255.40.31:4022/udp/239.21.1.142:5002
CCTV6,http://144.255.40.31:4022/udp/239.21.2.47:5002
CCTV7,http://144.255.40.31:4022/udp/239.21.1.152:5002
CCTV8,http://144.255.40.31:4022/udp/239.21.2.48:5002
CCTV9,http://144.255.40.31:4022/udp/239.21.1.153:5002
CCTV10,http://144.255.40.31:4022/udp/239.21.1.155:5002
CCTV11,http://144.255.40.31:4022/udp/239.21.2.2:5002
CCTV12,http://144.255.40.31:4022/udp/239.21.1.156:5002
CCTV13,http://144.255.40.31:4022/udp/239.21.2.3:5002
CCTV14,http://144.255.40.31:4022/udp/239.21.1.157:5002
CCTV15,http://144.255.40.31:4022/udp/239.21.2.4:5002
CCTV16,http://144.255.40.31:4022/udp/239.21.2.51:5002
CCTV17,http://144.255.40.31:4022/udp/239.21.1.186:5002
北京卫视,http://144.255.40.31:4022/udp/239.21.1.88:5002
江苏卫视,http://144.255.40.31:4022/udp/239.21.1.89:5002
浙江卫视,http://144.255.40.31:4022/udp/239.21.1.90:5002
东方卫视,http://144.255.40.31:4022/udp/239.21.1.111:5002
广东卫视,http://144.255.40.31:4022/udp/239.21.1.92:5002
湖南卫视,http://144.255.40.31:4022/udp/239.21.1.158:5002
河南卫视,http://144.255.40.31:4022/udp/239.21.2.37:5002
天津卫视,http://144.255.40.31:4022/udp/239.21.1.165:5002
重庆卫视,http://144.255.40.31:4022/udp/239.21.1.233:5002
湖北卫视,http://144.255.40.31:4022/udp/239.21.1.163:5002
东南卫视,http://144.255.40.31:4022/udp/239.21.1.113:5002
河北卫视,http://144.255.40.31:4022/udp/239.21.1.168:5002
安徽卫视,http://144.255.40.31:4022/udp/239.21.1.159:5002
黑龙江卫视,http://144.255.40.31:4022/udp/239.21.1.91:5002
江西卫视,http://144.255.40.31:4022/udp/239.21.1.167:5002
吉林卫视,http://144.255.40.31:4022/udp/239.21.2.49:5002
辽宁卫视,http://144.255.40.31:4022/udp/239.21.1.164:5002
深圳卫视,http://144.255.40.31:4022/udp/239.21.1.93:5002
四川卫视,http://144.255.40.31:4022/udp/239.21.2.15:5002
贵州卫视,http://144.255.40.31:4022/udp/239.21.1.166:5002
海南卫视,http://144.255.40.31:4022/udp/239.21.2.14:5002
甘肃卫视,http://144.255.40.31:4022/udp/239.21.2.22:5002
纪实人文,http://144.255.40.31:4022/udp/239.21.1.171:5002
金鹰纪实,http://144.255.40.31:4022/udp/239.21.1.170:5002
纪实科教,http://144.255.40.31:4022/udp/239.21.1.172:5002
中国交通,http://144.255.40.31:4022/udp/239.21.1.115:5002
青州文化旅游,http://144.255.40.31:4022/udp/239.21.1.231:5002
青州综合,http://144.255.40.31:4022/udp/239.21.1.232:5002
山东体育,http://144.255.40.31:4022/udp/239.21.1.141:5002
山东卫视,http://144.255.40.31:4022/udp/239.21.1.87:5002
山东文旅,http://144.255.40.31:4022/udp/239.21.1.176:5002
山东新闻,http://144.255.40.31:4022/udp/239.21.1.140:5002
山东综艺,http://144.255.40.31:4022/udp/239.21.1.177:5002
山东教育,http://144.255.40.31:4022/udp/239.21.1.169:5002
山东农科,http://144.255.40.31:4022/udp/239.21.1.183:5002
山东齐鲁,http://144.255.40.31:4022/udp/239.21.1.134:5002
山东少儿,http://144.255.40.31:4022/udp/239.21.1.208:5002
山东生活,http://144.255.40.31:4022/udp/239.21.1.175:5002





浙江组播,#genre#
CCTV1,http://125.119.2.143:4022/udp/233.50.200.99:5140
CCTV1,http://125.119.2.143:4022/udp/233.50.200.130:5140
CCTV1,http://125.119.2.143:4022/udp/233.50.200.143:5140
CCTV1,http://125.119.2.143:4022/udp/233.50.201.118:5140
CCTV1,http://125.119.2.143:4022/udp/233.50.201.222:5140
CCTV2,http://125.119.2.143:4022/udp/233.50.200.25:5140
CCTV2,http://125.119.2.143:4022/udp/233.50.200.100:5140
CCTV2,http://125.119.2.143:4022/udp/233.50.201.119:5140
CCTV3,http://125.119.2.143:4022/udp/233.50.200.107:5140
CCTV3,http://125.119.2.143:4022/udp/233.50.201.196:5140
CCTV4,http://125.119.2.143:4022/udp/233.50.200.101:5140
CCTV4,http://125.119.2.143:4022/udp/233.50.201.4:5140
CCTV5,http://125.119.2.143:4022/udp/233.50.200.108:5140
CCTV5,http://125.119.2.143:4022/udp/233.50.201.197:5140
CCTV5+,http://125.119.2.143:4022/udp/233.50.201.220:5140
CCTV6,http://125.119.2.143:4022/udp/233.50.200.109:5140
CCTV6,http://125.119.2.143:4022/udp/233.50.201.198:5140
CCTV7,http://125.119.2.143:4022/udp/233.50.200.24:5140
CCTV7,http://125.119.2.143:4022/udp/233.50.200.102:5140
CCTV7,http://125.119.2.143:4022/udp/233.50.201.120:5140
CCTV8,http://125.119.2.143:4022/udp/233.50.200.110:5140
CCTV8,http://125.119.2.143:4022/udp/233.50.201.199:5140
CCTV9,http://125.119.2.143:4022/udp/233.50.200.23:5140
CCTV9,http://125.119.2.143:4022/udp/233.50.201.121:5140
CCTV10,http://125.119.2.143:4022/udp/233.50.200.22:5140
CCTV10,http://125.119.2.143:4022/udp/233.50.201.122:5140
CCTV11,http://125.119.2.143:4022/udp/233.50.201.11:5140
CCTV12,http://125.119.2.143:4022/udp/233.50.200.21:5140
CCTV12,http://125.119.2.143:4022/udp/233.50.201.123:5140
CCTV13,http://125.119.2.143:4022/udp/233.50.200.111:5140
CCTV13,http://125.119.2.143:4022/udp/233.50.201.246:5140
CCTV14,http://125.119.2.143:4022/udp/233.50.200.103:5140
CCTV14,http://125.119.2.143:4022/udp/233.50.200.20:5140
CCTV14,http://125.119.2.143:4022/udp/233.50.201.124:5140
CCTV15,http://125.119.2.143:4022/udp/233.50.201.15:5140
CCTV16,http://125.119.2.143:4022/udp/233.50.200.112:5140
CCTV16,http://125.119.2.143:4022/udp/233.50.201.192:5140
CCTV17,http://125.119.2.143:4022/udp/233.50.200.113:5140
CCTV17,http://125.119.2.143:4022/udp/233.50.201.35:5140
CCTV16 4K,http://125.119.2.143:4022/udp/233.50.201.63:5140
凤凰中文,http://125.119.2.143:4022/udp/233.50.200.42:5140
凤凰中文,http://125.119.2.143:4022/udp/233.50.200.191:5140
凤凰资讯,http://125.119.2.143:4022/udp/233.50.200.192:5140
北京卫视,http://125.119.2.143:4022/udp/233.50.200.179:5140
北京卫视,http://125.119.2.143:4022/udp/233.50.201.107:5140
江苏卫视,http://125.119.2.143:4022/udp/233.50.200.144:5140
江苏卫视,http://125.119.2.143:4022/udp/233.50.201.106:5140
浙江卫视,http://125.119.2.143:4022/udp/233.50.200.145:5140
浙江卫视,http://125.119.2.143:4022/udp/233.50.200.231:5140
浙江卫视,http://125.119.2.143:4022/udp/233.50.201.100:5140
东方卫视,http://125.119.2.143:4022/udp/233.50.200.146:5140
东方卫视,http://125.119.2.143:4022/udp/233.50.201.125:5140
广东卫视,http://125.119.2.143:4022/udp/233.50.200.149:5140
广东卫视,http://125.119.2.143:4022/udp/233.50.201.102:5140
广东卫视,http://125.119.2.143:4022/udp/233.50.200.187:5140
湖南卫视,http://125.119.2.143:4022/udp/233.50.200.190:5140
湖南卫视,http://125.119.2.143:4022/udp/233.50.201.103:5140
河南卫视,http://125.119.2.143:4022/udp/233.50.201.144:5140
天津卫视,http://125.119.2.143:4022/udp/233.50.200.104:5140
天津卫视,http://125.119.2.143:4022/udp/233.50.201.104:5140
河北卫视,http://125.119.2.143:4022/udp/233.50.200.105:5140
河北卫视,http://125.119.2.143:4022/udp/233.50.201.140:5140
安徽卫视,http://125.119.2.143:4022/udp/233.50.200.106:5140
安徽卫视,http://125.119.2.143:4022/udp/233.50.201.113:5140
重庆卫视,http://125.119.2.143:4022/udp/233.50.200.114:5140
云南卫视,http://125.119.2.143:4022/udp/233.50.200.115:5140
四川卫视,http://125.119.2.143:4022/udp/233.50.200.118:5140
四川卫视,http://125.119.2.143:4022/udp/233.50.201.139:5140
江西卫视,http://125.119.2.143:4022/udp/233.50.200.119:5140
江西卫视,http://125.119.2.143:4022/udp/233.50.201.145:5140
湖北卫视,http://125.119.2.143:4022/udp/233.50.200.147:5140
湖北卫视,http://125.119.2.143:4022/udp/233.50.201.114:5140
深圳卫视,http://125.119.2.143:4022/udp/233.50.200.188:5140
深圳卫视,http://125.119.2.143:4022/udp/233.50.201.101:5140
